,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH
3501,-0.027066223701072818,0.0889678447881993,-1.1335431472623383,-0.6990793767754607,-0.4411786060173716
3588,-0.4056212695353918,0.8128467309112068,0.5144058864376099,-0.5433655037546209,0.7797373880247142
2695,0.5050143324152171,-0.5214493006027824,0.5497885664194843,0.3704951107732558,1.4927899502613693
3988,-0.015104562188034429,0.33672881391123544,0.3907914857180188,-0.3455688808871171,0.3415966106203792
2251,0.4692344903663769,-0.16905965701017872,-0.6028960653547324,0.11280728779011912,-0.7131949557695946
2683,0.46860894908359685,-0.9383428687605702,0.8548888356923888,0.3022962084123859,2.23189243701275
1457,0.8479450157753323,-0.10745621565563662,0.15183270465150017,-0.04873472513321015,0.24078570136150623
1907,-0.23683178444832267,-2.849946154875529,-0.11774495545785608,1.6418296144912172,1.4940054307481296
509,-0.23612094163853953,-0.385726551330047,0.7007162674532431,-0.5867548809310619,-0.021755869020172555
2908,0.8907071365788831,-1.4119061065505134,0.10893410670789307,-0.2918893929090118,1.2252458393369459
4407,-2.0765577087467135,0.9442880170031425,0.03269990111794245,0.8874611288087421,0.3279015360985263
3496,-0.07786918914229202,0.1103431685892873,-2.0674243774532637,-1.6009908555946633,-0.7611413099786429
2316,-0.3034229650674987,-1.362005779436059,-1.22579391523796,-0.7048295240792198,-1.5453774497591508
4279,-2.0260303551064274,0.10816960314657356,0.23347050806368957,0.43380952490313834,0.8113151621266117
1356,0.0751458978588051,-0.053679543779438274,-0.4581961179681077,0.5502933267188852,0.19874754785656495
2062,-0.44098882123374367,-0.1964112595568411,0.23416523907176162,0.4362991532365672,-0.4614772617681454
3339,0.10759049397243237,-0.6548048335344661,-2.033317687006234,-1.6346828433074108,0.11471840898393083
1487,1.588724366847722,-0.1251054115364988,0.36679267108642377,0.7377831788051342,0.14951594026927606
2349,0.5054059360338318,0.4234703243290293,0.4133296722115553,0.7042884059316589,0.9788763840256213
2975,0.09459889141229647,-0.6057248254617973,-0.16412929614124658,-0.008176385724574199,0.3371811529879933
1364,0.7389836981518744,-0.10923796659152599,0.24061539270427748,-0.13576024182837984,0.23876845282826087
4084,-1.7053651752846066,-0.4874550832141536,0.4005519575827391,0.12156839967863965,1.224028851995461
2369,0.9067693621559555,0.8404709953199747,-0.25767221109249405,0.7671523662990644,-0.3598561249902726
1640,1.917054156222425,-0.3061749198966874,-0.4204930959483979,0.4330925653193181,0.556273411969978
595,0.991123538452636,-0.2620508465858647,0.0237598733310935,0.07680331121962192,0.048255216414941786
3298,0.11741951926839495,-0.6647100451703438,-2.103653995845569,-1.7036270682844186,0.10911120731463983
1505,0.15334152802919843,-0.16858373810389124,-0.06977413891417594,0.33620608149197634,0.17675740683692415
1379,0.896537004520907,-0.15255314960625474,0.9401309233846283,-0.8214310840714703,0.31079678679662065
3185,-0.8226528802739775,3.4023087816437836,-2.551636857281642,-1.7171304078334622,-4.639786461538317
3822,-0.7687149520199719,-0.0342980271595962,1.2212834612331478,-1.048128050340994,-0.6230983668029573
2832,1.028903603843276,-1.813127411854251,-0.023746227465006608,-0.5548544959221807,1.2190047867217395
407,-0.594067248331799,0.2171925092978422,-0.11346101736934221,0.23820935795897744,0.5558355858195207
356,-0.24634797897263266,0.18627358311179662,0.11524046713138401,0.014034293043205885,0.5733383571782994
1546,1.8905241239726651,0.05622042096810632,0.5640367553652383,0.9418576071390877,0.1162098233271447
1412,0.46123042750056176,-0.09900361270641454,0.030472680569956678,0.07022336268179581,0.22491975953649782
2335,0.6272918358574333,3.841269814344342,0.40297296147748896,2.614465046066156,-0.00639944694651679
134,-1.3201868990524113,0.32540875094900185,0.07864822961126779,0.06783630862299105,0.7308632994073067
4184,-1.7820908218185012,0.32742408381610477,0.23811519135923498,0.5597979998931343,0.7874355027936755
3714,-0.8621257668871182,0.15272416543559325,-0.4442069918268264,0.4659574281393848,0.6480563363254963
3504,0.023049378416074573,-0.14563599544331213,-1.9824650399414874,-1.54242678090687,-0.4436924824909076
730,0.8479450157753323,0.309949287855979,-0.4885314519505332,0.587922459227581,-0.3543085248369658
2250,1.4782902448051165,2.1982688552631395,0.3820991516317777,1.6867787273783728,0.424978202923302
4122,-1.560331742964853,-0.06816535885049384,-0.10211115898710561,0.2881701467275672,0.19196345719886565
3393,3.1914704677091934,3.8300694972198297,4.280695331872169,4.90362913555028,-2.8795212558415786
598,0.9502153891162635,-0.12291567874865943,-0.06772072046919697,0.16647333718593052,0.1882773872851705
2599,0.8153376413447773,-1.9877534651697666,-0.1620719327627473,-0.7074152224004047,1.0779161058084872
1188,1.0424955354410221,-0.03626942155792649,0.14949273324685178,-0.0431043942839557,0.32138139691441336
3728,-0.01996024523506094,0.18698077001634753,0.27533387283329,-0.2089210214475772,0.2479493562115327
2248,0.9653560968598881,-0.08573771339599197,-0.46409951765920493,0.19462087006669623,-0.4931141440544308
1429,0.33315721486410166,-0.18475353112075063,0.6651485081249628,-0.5518910724440625,0.22328293000272767
2965,0.27595740067582153,-0.6639968870044576,0.09360135876816025,0.08977608814933359,0.8165121972577135
4058,-1.688936058782194,0.0928544544717711,0.17282727534376388,0.418679839679721,0.6980642525511604
2482,0.6748744019744365,1.1559043914143001,0.32001764475701044,1.0939612778996641,0.6076368219082122
2597,0.005052411774520966,-1.7040895972535874,-0.4976234327649956,-0.7256609681761603,0.3595928262347085
2246,0.7686269378134207,0.19066794166905432,-0.5176883582142828,0.3389755530631763,-0.6659619163593458
1558,1.2075904461547198,0.3661072794873515,0.08870242853190242,0.6019603806723677,-0.060843549363824904
1950,-1.1600753042975194,0.1704207623477613,1.029174326502655,0.6645506383487071,-1.9676412688146738
4436,-1.9784013018198954,0.1912015530075609,0.2363023456704536,0.4824132374285166,0.8064536944102567
2302,-0.0670401253985223,0.6628244864313002,-0.0473367425187219,0.7168696778017117,0.06176333486198153
638,0.5513609330866315,-0.09199675256261382,0.4994589610926039,-0.38948082380518284,0.31079678679662065
3217,0.025799028683832295,-0.4260841307581284,-1.9349117982350899,-1.5224379691038217,-0.10885489274132024
2295,-0.02139290368014698,0.40272108671495954,-0.09519156317128033,0.5610214514376883,0.04820419972248124
