,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH
3501,0.798828782745052,1.1004273316309023,0.3648702847086357,0.8465562112352382,-1.1402824086871572
3588,-0.30751706719468874,0.8073688351942989,0.5582910334224365,-0.6550698140227666,0.8724984582204042
2695,-0.07512640912088725,-1.6809890828682188,-0.7777867495503855,-0.7503592166662699,-0.10670588924014021
3988,-1.6558618222006172,0.29892685368511995,-0.19246875014042472,0.49192577934516846,0.11087685421441902
2251,1.1326011380666126,1.3739005851059887,-0.3907963535312653,1.008731368964144,-0.6866623959982336
2683,0.4035003237501172,0.011844935388113315,0.7348111564560296,0.7500391180312884,1.7142287792746336
1457,1.4885726577496916,-0.11726987098378386,-0.11195060369312884,0.29916656599240876,0.11158993527408936
1907,-1.0412020727812172,0.4167482384009978,-0.044331226963665246,-0.04829617063053551,-0.4293463200262386
509,-0.6716193755918404,-0.42635068762853223,1.0131596082339247,-0.95135527376808,0.17470166224077405
2908,-0.07115944408971957,-1.685726229384152,-0.7965516933105868,-0.7615181098296904,-0.13966104167601212
4407,-2.0040557947356445,0.18594769918734821,0.22281136604522617,0.4851563267288107,0.9665180478759529
3496,-0.12387881653160189,-0.2562279236193857,-1.8496163077289105,-1.3714424207830407,-0.34864941593499105
2316,0.4986992533244382,0.8265275371397981,-0.29432341989077704,0.7379299876135692,-0.32732287463729715
4279,-1.5752618503194706,0.5618328542281984,-0.2336465057885573,0.6315461651462215,0.005621607042239744
1356,0.07221286641318458,0.04110777956444316,0.23874337080069266,-0.1898377092761297,0.604076411418664
2062,-0.2353263455678866,0.7984788152129515,1.1291174145511522,0.37167161545072014,-2.740790303176357
3339,0.11130173025687229,-0.7987014894786488,-2.257422701421911,-1.8050024270709613,0.15593099483564943
1487,1.3111060694354015,-0.3754690144962788,-0.5010675046073575,0.4240310728660475,0.6573726292357683
2349,0.1296284754923884,-0.44413911105188214,-1.1406497182423225,-0.12497894105003532,-1.6479073496903633
2975,-0.08207428284268246,-1.6759794945831186,-0.7454496722470904,-0.7326630174542672,-0.04820754511097281
1364,0.5066962816626245,0.37949995983781803,0.2772090521922026,-0.2091874842465905,1.0047729885045193
4084,-1.6864025404247458,0.047085592246123416,-0.11035344318256479,0.36840308679971606,0.31816283075523105
2369,0.6322639021011588,-0.5061038640375546,-0.5725789294368071,-0.02873665568408357,-0.508900080312037
1640,1.6910653198395869,-0.19571208642516105,0.26517620545298587,0.6454599873026364,0.20386646503824124
595,0.5993564455911348,-0.05399988577841571,0.005417159880586119,0.025498685166145195,0.43749100591251844
3298,-0.0006680152891025838,-0.23865138899303515,-1.8640247195457076,-1.3830956190583579,-0.37726612985992036
1505,1.8777340086281138,-0.400519602309623,-0.4546013662656819,0.38010678010636556,0.6343071920045986
1379,0.16139304008732558,-0.3234224662798827,0.6009013339075591,-0.5553333985244752,0.21896000705759058
3185,-0.5542637461317917,3.1334307648952904,-1.7653211303530087,-0.9748000574746227,-4.232243372738943
3822,0.06732644589312754,0.025834270393868285,1.503404053562493,-1.3768596067596963,-0.6869881828669341
2832,0.6100783519860938,-2.059859954118926,-0.17709552630386294,-0.6598658705479344,1.188756095174025
407,-0.8546398938421887,0.17264842839122044,-0.09535708495474773,0.13990500468096437,0.7002803495842629
356,-0.6004447296055938,0.01075677541290891,-0.05871190501462632,0.09590257409834162,0.5125736755330169
1546,1.1269597684756714,-0.019808553528231618,-0.027153117894137907,0.3961046560153264,0.0912698854929449
1412,0.015082856808938578,0.019209878751511946,0.5146129375530847,-0.45484241615906446,0.6257519331736675
2335,0.9599061637617092,1.795316110429088,-0.71842090524469,1.1517769284011528,-1.4443828551178337
134,-1.3223589960375235,0.01075677541290891,-0.04038931504456563,0.0783016018652925,0.5125736755330169
4184,-1.7935642440616808,0.42173037312519174,0.32606248435664853,0.6242670358842864,1.131201233331198
3714,-0.037061776306527794,-0.2615971259519066,1.456197733988923,-1.278100125707515,-0.9833579462848437
3504,-0.0300654975151932,-0.08654354328586071,-1.276070755911036,-0.816877564762963,-0.3498746916950125
730,1.199257033189499,-0.13494571226757146,-0.012905430089474576,0.37751812982712724,0.15593099483564943
2250,0.2328492722106067,-1.0395874045764937,-0.7457312238119934,-0.34988906807087944,-0.6754278688773964
4122,-1.7062376933726142,0.027132755844249075,0.06697839413836237,0.37978172220074596,0.6762484287289695
3393,-0.05430999429272554,-0.3405230318719917,-2.0180417609081305,-1.540987843575225,-0.3017105798101789
598,0.9959009018002228,-0.24826986935238954,-0.16864744483499056,0.18390743526358713,0.19347232964589864
2599,0.47574901079834586,-0.6228289295837135,0.5299375989800574,0.34766808423888745,1.6884776344496168
1188,1.1272737015707814,-0.16904082681771557,0.21685557834521885,-0.1778457451953291,0.3421447639089432
3728,-0.8712825677565392,0.13855778037115224,0.3761653184811235,-0.3767543033148868,0.23235090816996304
2248,0.9396674697280241,0.150753942348339,0.4022278924486294,0.5592269062309565,1.2243863582877668
1429,1.5246268434123404,-0.12108981643476387,0.3073088060746434,0.6830244396440184,0.18364536540207738
2965,0.4448080155639851,-0.8787238691752783,-0.05295359199880726,-0.03962587708186786,0.7909164459776332
4058,-1.5370782037194293,-0.29124592648791897,-0.17167817165456395,0.1817055796727956,0.22728883915551662
2482,1.234626591469223,1.7606738306519267,-0.5308739910702872,1.1811374110510366,-1.0633583607757042
2597,0.3311133938865641,0.44346051551485244,1.0105779481376869,1.0841058783541593,1.9809100543154343
2246,0.3947291403394331,-0.07389950606942847,-0.6343466858794254,0.1842738745935286,-0.73997733849931
1558,0.25727546994046857,-0.4016215203375543,-0.1601765364316438,0.26859631460690175,0.3192088420504158
1950,-0.7387173782500377,-0.21525003568228462,0.5223405875827154,0.5264986918954592,-1.0820404983721414
4436,-1.4650643839070754,-1.4365291378720324,0.11259307944037093,-0.4035057758043498,0.9791283184830394
2302,0.8023194023099803,-0.32552788939428484,-0.736293479613004,0.030289762663697536,-0.8829772815374591
638,1.392445358009311,-0.296837365245883,0.03290104483567717,0.4127200742932255,0.24978433186127247
3217,2.821548277643412,3.955870419875832,3.824789080701457,4.390402596336848,-3.2220810262808897
2295,-0.1718542824468368,0.9659175279849469,-0.09196620913721713,0.8562848369307008,0.014957090927964318
105,-1.037660412092537,0.12408093249772699,-0.03122802005953527,0.0783016018652925,0.6815096821791383
3622,-0.14293281737409605,0.6542917725460223,0.6681314769052056,-0.734322065952938,0.629872170510451
4363,-1.987262880278262,0.37730699118351074,0.2535314413481297,0.5894003157731329,0.9989296431700885
4229,-1.6573672756287772,0.3567168047118139,-0.313847085962184,0.5132384331260996,-0.14156997805033292
2745,0.5125088577162029,-0.8171988014831606,0.41705768483657635,0.20501852070430976,1.592664682802648
669,1.2704316791757455,-0.39397235703286987,-0.5534218342062653,0.47432347710889733,0.7002803495842629
1764,0.297537274193937,0.0874159322502669,0.007230234656914625,0.46312467025841,0.03833677428632796
550,1.097578967494861,-0.23208070405455836,0.24361082949137527,-0.21211443998001767,0.28732566667152165
4132,-1.7033525277489547,0.07767170053553975,-0.09711761677619317,0.3860078428032322,0.3431957675964422
2422,0.563239273397511,0.4304498483150958,0.43237594168581545,0.7112705658036312,1.2089436996333618
617,0.1316373433957999,0.07551343660423353,0.24361082949137527,-0.1945134677469686,0.6439683473688891
1173,0.5988169777844675,-0.21503259898094287,0.626477933636542,-0.5711022021416198,0.3644001465621197
4427,-1.811098673569337,0.30990929873313927,0.2086327900903621,0.5479303296379849,0.9166274718089483
205,-0.3869207916468539,0.23740508958254503,0.06954622477579861,-0.000902773183428459,0.8316750214201352
336,-0.0005441420072294993,-0.02162155518275338,0.03290104483567717,0.0078977129330961,0.4938030081278923
139,-0.9664857661062904,0.15645926309338928,-0.022066725074504936,0.0783016018652925,0.7002803495842629
4223,-1.6581349611858929,0.32173408612381327,-0.13695416122147713,0.512490372297441,0.23385501147185106
4446,-1.8768047851021175,0.3004967450481183,-0.18637434163518532,0.49948696210555954,0.1279305398306303
2011,0.9277798086024956,-0.35673216458910206,0.22833236125396508,0.4467412098331213,-0.4897681089955772
323,-0.4682632442025643,0.2535942548803762,0.12451399468598072,-0.044905203766051234,0.887987023635509
4242,-1.9502784677248763,0.6752438942207369,0.33949403238305664,0.7606374457575582,1.126571067766218
3724,0.03895596437408918,-0.07454253326042606,1.4250646696937015,-1.284081509355627,-0.7537181163138333
1491,0.4518055408287931,0.05104227177239577,-0.22127186228069806,0.32676251395898653,-0.04574502870709597
342,-0.6106125361750575,0.12408093249772699,0.02373974985064684,0.025498685166145195,0.6815096821791383
994,0.31465786164614823,-0.7825123241808176,-0.04038931504456563,0.01669819904962066,0.7565923517996367
1606,1.4894528742124518,-0.1200728294618281,-0.12384686068464672,0.28926252964073657,0.10671506368184076
2382,0.21519471819004152,-1.7274619219580236,-0.7964690777925518,-0.7202414828949608,-0.584089210604104
2486,0.828768878188935,0.6015884949221784,-0.23694822648215488,0.6370928883982095,-0.15889661530847465
5,-1.1291706712177114,-0.1187565469697403,-0.18697003480505126,0.20150840749663623,0.34363766888689545
1211,0.5865974935159929,-0.21839172343818974,0.5398494374021686,-0.4903659456711434,0.3407388081832243
678,0.6705310915773812,-0.47491818352202564,-0.22361521474517268,0.27191229642883263,0.4187203385073938
2376,1.3198585772653282,2.147501407508144,-0.64494404249474,1.3592610379148278,-1.402928432874145
4060,-1.773362446036995,0.41902090126448555,-0.3896781425948052,0.5432095749021312,-0.3026583123609807
2200,0.4694114285047452,0.22901376516166114,-0.7309383399294459,0.3214441390277522,-1.0246524117201115
1563,1.233756971087932,-0.21709362213639236,-0.15304584516557004,0.25600183995808323,0.12019252117972132
4468,-1.9748643212234631,0.456765720347673,-0.3042404031150536,0.5739868957399902,-0.13854497662617862
2167,-1.04887017155356,0.20154419098314494,0.2554819087225968,0.19578426735315801,-0.8602087284935335
2659,-0.35588987665662963,-1.3300215051274298,-0.4029321624709965,-0.41406906054826387,0.3845277260828898
1263,0.9314486893738465,-0.08874838002252625,0.11316782824732056,-0.08010714823214941,0.4347428992175613
2336,0.3385068818610836,0.607108259211232,0.3265619076714839,0.7810611471772929,0.9460044814210216
4439,-1.8953987880851397,0.788933608283289,-0.1061380327765554,0.7674879390080678,0.23019497881193554
2547,1.5443378708098594,2.806669323142262,-0.1720914036851577,1.81575970141838,-0.6516228288300503
3856,-0.5897390455100185,0.5725996891009038,0.40262200167990153,-0.473492960397407,0.7133457774859745
3489,-0.10394535792246937,-0.3106359592746239,-1.9009312926816824,-1.425665813297188,-0.3013365161037322
213,-0.4580954376331005,0.12408093249772699,0.09703010973088964,-0.044905203766051234,0.7002803495842629
2329,1.2356933029348622,0.025067119154524916,-0.4562743023600244,0.2829653886636509,-0.4264074748817276
2531,1.710142571576975,2.6824889791840536,0.16914357664225144,1.8295983390536783,0.04089564282506809
1622,1.6161371025375146,-0.04763749634238296,0.031261092438124034,0.4348752335740208,0.12408653006079468
2392,0.9763151537917003,-0.02400942329654437,-1.0236745632485973,0.12139539510572772,-1.5203060816314011
283,-0.15306124054918652,0.1888375936890516,0.09703010973088964,-0.03610471764952667,0.7753630192047614
3908,0.12974157673370107,0.14168116463718383,1.5603084761640427,-1.4497440016539513,-0.5949412223998787
4114,-1.7087283858201434,0.17266576709022297,-0.1091104745383575,0.4347291440650409,0.30606952940440807
2390,0.5570869472297326,-0.3454048611393764,-0.6398872934433588,0.0359474251503641,-0.6799600849382822
3668,-0.3183520155306938,0.8007718644857531,0.498032424884803,-0.5980754760462402,0.9072765785191662
340,0.09096611711794467,0.0431351060085712,-0.04038931504456563,0.0783016018652925,0.5688856777483907
4260,-1.6468338462329004,-0.06721047519109727,-0.01671702163151566,0.3202091832232882,0.5127228608104148
31,-0.09205440113240372,0.1402700977955581,-0.13200226489486916,0.1751069491470626,0.6439683473688891
1249,1.4424299068639646,-0.5660521166357599,0.5001270890722251,-0.4673285373592297,-0.08112970216755802
114,-1.0579960252314646,0.1402700977955581,0.07870751976082892,-0.018503745416477552,0.7190510169893876
2698,0.35346411394007565,-0.7980941104502209,-0.12169526981870185,-0.03529762727358825,0.6081484657615682
1065,-1.6680644193992928,0.39929674256085657,-0.43432499940087077,0.5271263938080447,-0.3884183599129641
4036,-1.9929643542869517,0.6896543292656556,0.2418553757236027,0.7614264475237005,0.9345031989775702
1583,0.8984377129654304,-0.4863682262560579,-0.42865546270738475,0.37829616516944325,0.6218787172504155
3058,3.2295653007548433,3.6798671230037394,4.051318249166647,4.575964302045615,-2.8282279043804044
2749,-0.30309178772890877,-1.4949791818199438,-0.2686601889698702,-0.4340869629120352,0.724792561107589
2219,0.03530398437190659,0.6157607658028063,-0.04722824267675742,0.6921047268931935,0.21233053633196186
547,1.1280823872032522,-0.15113487756540261,0.24361082949137527,-0.20331395386349316,0.3811790036971447
4206,-1.6632628449261124,0.3801840946399142,-0.38024666913259003,0.5208925729932997,-0.277616737113017
3285,-0.07418183033469902,-0.39187500072622417,-1.9775519634973389,-1.506629155918419,-0.23069153537068857
1664,0.5586852193132795,-0.3756335131145818,-0.0996524490279089,0.3018194729250093,0.3011114072233872
3774,-0.010711948576693308,0.026945940710740076,0.18864305958119315,-0.18571298163044403,0.24978433186127247
2690,0.47427791858954726,-0.6398103918204989,0.5405413488314429,0.34448491821600596,1.7169931766211066
1849,-0.008612984417234196,0.07707545119005597,0.9488832218006302,0.6019897617755328,-1.9958515565981705
3919,-0.7551978407072907,0.3530072004782605,0.25513947960934025,-0.3021909322580947,0.5660534689850244
1007,-0.28524272595221595,-1.8833755644333359,-0.022066725074504936,-0.5113309679418525,1.3947950435738732
2087,0.2593122943831967,-0.32377669087798,0.2456193410256191,0.4420225949243887,-0.5427286054548873
440,-1.241016543481813,0.09170260190206465,-0.22361521474517268,0.2543113241957835,0.5688856777483907
3559,-0.16779843650733006,-0.30120338472338226,0.9344136120311978,-0.8045155968653356,-0.6581680626640395
882,-0.010711948576693308,0.4154859078586876,-0.7549703238769331,-0.3705231900774596,0.8692163562303843
434,-1.4952117077184082,0.1888375936890516,-0.11367967492480845,0.15750597691401347,0.7002803495842629
3865,0.24013866457152325,0.28397445619200595,1.631357673048424,-1.5407453243261882,-0.48818739695439806
2387,0.33069254200614695,0.59393439869874,0.3290468952135892,0.7746954973720288,0.9544903404498587
716,0.884055029536121,-0.3615940264372076,-0.43432499940087077,0.3599171575940781,0.60642701255864
1023,-0.15306124054918652,-0.6044315059046749,-2.266583996406941,-1.796201940954437,-0.06931701402584584
864,-0.5597735033277386,-0.2806481999480518,0.5367722690123466,0.5623283382741429,-1.0829330539025745
2473,0.11236870460123208,-0.5187316819371307,-1.1401607833432164,-0.16155819181172149,-1.6327944720509966
4086,-1.6684887039739722,0.014760226387017275,-0.12434191556306798,0.34979724870847795,0.29170641353918214
54,-1.3630302223153787,0.10789176719989582,-0.1594861498499602,0.19270792138011167,0.60642701255864
2887,0.629859865299526,-0.8772229459942689,-0.13394052169173729,-0.08156467863551882,0.6242606944016511
2688,0.479974243068879,-0.7585136583024336,0.6386869604395111,0.33660774288533984,1.9705671633273605
2674,0.6308331804125346,-0.7063444173047115,0.7515665544239202,0.4120845989992936,2.149806126665744
308,-0.16322904711865033,0.12408093249772699,0.07870751976082892,-0.018503745416477552,0.7002803495842629
3717,-0.0003217861083113435,-0.007134346121046791,1.6373450467630484,-1.490472004860292,-0.8279266371198852
3905,-0.8171386279187827,0.23837744721691087,0.3684625454750207,-0.3866201788284417,0.3533484447232056
1834,-0.1928481307774423,-0.1588482530016116,1.137915698249335,0.8117551013729128,-2.188769868486988
2281,0.36182506472253617,0.7432816741390397,-0.2713498386521969,0.6982374373297375,-0.2649248949054709
1470,0.48039631954608836,0.03449747634389052,-0.2095659671156542,0.31327180213499833,-0.03615352579261573
4417,-1.6512353454365138,0.42877148956402916,-0.39793340760306356,0.5460621632856671,-0.3169620649641
1599,1.5161659660307092,-0.07326151549689223,-0.008090831238974631,0.3949262889018327,0.12866559257436722
2563,0.34234889714930955,-0.7272504988706457,-1.497814885888763,-0.34982860487432427,-2.2889093359824955
2882,-0.07692458666511554,-1.7965059959421936,-0.2365772602007967,-0.5671394918756372,0.95528229823271
3753,-0.5262909767753923,0.09170260190206465,0.9719801197648723,-0.90957522168843,-0.22422249229726204
3906,-0.3970885982163177,0.0876261853155817,1.045652665124424,-0.969336228231532,-0.2855173845486252
1044,-0.07171878799347611,0.6259450567304928,0.5825787439374983,-0.6521387458062452,0.6627390147740136
1254,1.1751787364137298,0.352047120851216,0.03704894373392275,0.019106173180487573,0.9270563790405083
1835,-0.9458306662634344,0.15071375307395904,0.9079486462571543,0.5501198975373501,-1.9687801628412223
2784,0.6141281746323746,-1.1340886126537657,-0.06787319999965669,-0.17682772359187574,0.8998498069398695
728,0.43667154047971385,0.026945940710740076,-0.21445391976014233,0.3071142408949309,-0.0317756792155966
3142,-0.8278072012204527,0.8356900085497369,-2.4273768663885495,-1.8228622259587473,-1.7998773208894827
3426,-0.2037003233969423,0.815327904041404,-2.2016208119604226,-1.611492875904032,-1.6947738801846728
361,-0.4987666639109557,0.36691841196519426,-0.1045183799397781,0.18390743526358713,0.9255283584457582
173,-0.7021227953002318,0.09170260190206465,0.12451399468598072,-0.07130666211562486,0.6815096821791383
2411,0.1050771569526961,2.049694687271771,-0.008286853834027202,1.4519209307124903,-0.12399139870954518
44,-0.16322904711865033,0.09170260190206465,-0.26026039468529405,0.28951326866188176,0.5688856777483907
3411,1.4329192535696986,1.8892804230740563,1.400352784017015,1.9015173533556413,-1.6906457645288009
3913,-1.1463559544858462,-0.4007736963119876,1.2956960844731757,-1.1018771758219739,-1.0265907080140704
2133,-0.843097653256949,0.37010873594796423,1.0136071971754705,0.5087657762818361,-2.2840111149179814
588,0.9247262558139763,-0.21589153875672723,-0.11367967492480845,0.13110451856443983,0.24978433186127247
1216,0.23392258804598223,-0.294481885298506,0.7221169819179072,-0.6717750838062707,0.2801109615770741
3646,-0.8484750143696379,0.18198904549440165,0.04121015698186287,-0.07711521011416748,0.519090408984787
2819,-0.30198041932938924,-1.5191626079027558,-0.2533060943552607,-0.43889654603278827,0.7665101368506985
1241,0.24352544708167415,-0.08053403677610968,0.4318165033058083,-0.38491069378378856,0.48180842518859096
2734,0.35921891128236055,-0.8044184468696901,-0.12203217692835015,-0.038565025879438684,0.6111222535945924
334,-0.041215368285084736,-0.07018905107624686,0.02373974985064684,0.0078977129330961,0.43749100591251844
2152,-0.20987132959703317,0.22398649709716512,0.21105436632922228,0.16296936872082962,-0.7819093741517464
3493,-0.2371683823645837,0.5452718359997515,-2.933144617589161,-2.3335035824192025,-1.6545575385997886
