,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH
189,-0.2238914964840203,0.18946071826775573,0.13607782744769284,0.0024580097474226417,0.5818728142507869
3734,0.13953477162827307,-0.7512995451114027,-1.9423039391207677,-1.5551906556841457,0.26595956832898143
4803,-1.2040231087614943,-1.6195460589104724,0.27139092077425253,-0.5472146615783622,1.1489932724670537
65,-1.42080497128165,0.1586418216901393,0.09952959741968305,0.03827051241648645,0.5466575972431547
721,0.3285301072687318,0.08159458024609807,-0.15630801277638556,0.3426767851035287,-0.05200109188659276
858,0.0011691568967305633,-0.11872824750840898,1.0223724056269305,0.8082393198013582,-1.7951543337643867
952,-0.2443515558822704,0.37437409773345465,-0.01925215017134881,0.029317386749220513,-0.3513304364514665
1527,0.811582353119829,-0.1642961797343408,0.5297544857543971,-0.4070409121703778,0.23047526478169425
2896,0.5606537464528399,-0.8097681684294902,-0.033664905986924926,-0.050336832243321215,0.6847929566157832
1372,0.6831184175983276,-0.06135762152943692,0.19582019042995205,-0.07481440187020681,0.29527519894657
3310,0.2762534526994648,-0.9685563009987731,-2.1380825117906035,-1.7660003505893733,0.45714650336682233
174,-0.13182122919189496,0.20487016655656398,0.20003722999671,-0.05126074425617305,0.6346956397622352
3338,0.11858794708360121,-0.6578314354189178,-2.0917454306681424,-1.688096554194343,0.1154011666106457
2438,0.35467366579897264,-0.2246118952472827,-0.4401980977863,0.12460792964135792,-0.4076543793151268
2664,0.009941628378307314,-1.6325302130955168,-1.383241683084075,-0.8889046120264413,-1.772218494452248
2966,0.4856615587529252,-0.6717930550162692,0.6854106198211488,0.35968377528664375,1.8183116983179983
2531,1.3346978703905672,2.0808792457898786,-0.5695261382614425,1.3997446769315132,-1.2841409725956825
937,-0.5921725656525217,-0.1957754889524502,0.6568901053468326,0.656036183457837,-1.161280427627007
3620,0.1791014184427548,-0.3162866609768422,-1.8759231519875443,-1.449793627722383,-0.21362832683845323
3196,0.7634633095038152,-1.9213883515645815,-0.2739755685252217,-0.7269035948299055,0.8748907814503216
1691,0.44127746594251643,0.0779465396191729,-0.12437677259562724,0.34498629485539506,-0.021327857763807776
2481,0.6770538988277013,0.2237172234736479,-0.10219098712225756,0.4674435132871945,0.10004539694174315
2482,-0.720617942304077,0.8334317863967685,-0.05908228715091469,0.8153182294603993,-0.0035006143949870084
2746,0.38112278954174467,-0.46892653204792917,-0.8847709349244294,-0.11504782797119545,-1.1647150587788635
2206,-0.26616322867876535,0.3509063649942832,-0.08604525619137725,0.010228229307477438,-0.222616475676542
2336,-0.3045046548472764,-0.17289235951829468,0.009689801448303233,0.3256547553102113,-0.09243315515784951
2480,0.5535907606494828,0.2973268562894134,-0.5309273705634859,0.39639553910712444,-0.7210902150316044
818,0.1546196023836062,-0.31905107526291604,0.06298136739167325,0.43220804177618827,-0.10482391739804107
4145,-1.7982362322182566,0.6433453583115146,0.4721993257290635,-0.4724486800776029,0.6362336710375213
1147,-0.6944728626437722,0.49764968404392046,0.40105249515076385,-0.3735732682777472,0.5114423802355224
1012,0.625200968543358,3.8260905144264994,0.42846366767177124,2.61677070458908,0.03603695063248774
4222,-0.574125264425525,0.14534025040204826,1.0472838399337892,-0.9105918992886484,-0.3014560921662958
2284,-0.513714103116926,-0.10486654005625143,0.646109183429349,0.608498639890876,-1.1924435650409582
3053,0.6276016067482727,-0.8264772431972807,-0.08338289433289672,-0.08244919398710943,0.5897261887348249
1078,-0.019290902501519536,-1.551806938367575,-0.8872726133365816,-0.8212295516410447,-0.40415326196291473
469,-0.7353929814402723,-0.041681006064367795,-0.21113035781840028,0.3158174081017309,0.26493586118209705
3218,0.37602552438681375,-0.6299925938579917,0.08304795182832149,0.09694420363315871,0.782155899110874
2459,0.6887986672394336,0.7743568209559428,-0.20040578557517727,0.7471279517905001,-0.2433928005074941
1645,0.2896695592065343,0.08099454838627368,-0.07902910268068987,0.3865411650492301,-0.0051811963776874186
1557,0.5718534328164034,-0.2888678986080204,-0.06372872075978105,0.3426767851035287,0.2595509286604214
2965,0.8864666865700214,-1.386085484578187,0.11668229936422563,-0.2739250807490333,1.2370199188720798
541,0.2466898696757315,-0.16495659237483368,0.8122200829658742,-0.6869326666320555,0.26493586118209705
3287,-0.6667550522143195,-1.698765788995362,-0.8951943851800191,-0.8988525925022307,-0.3278248284552428
3824,0.3848450687331189,0.09435851088838361,1.4556912907607802,-1.2729563350824098,-0.6444347904716199
2158,0.18559828331131875,0.5597705334474387,1.2382533081008082,0.5961709346372159,-2.544609248286127
3819,-0.3265236686963204,0.4684791452951843,0.36645905805139334,-0.33967620794120423,0.5114423802355224
159,-0.7558530408385223,0.09700402853490633,-0.04666332269235616,0.1725673974254757,0.441011946220258
2704,0.7254701696524817,-0.43657170710626947,-0.7139881837462687,-0.05606880903117016,-0.8540712910053899
416,-0.4284920904665211,0.3589646494446464,-0.037526265185353715,0.1904736487600076,0.7579488992889478
1640,1.3798967395298705,-0.25531237116432753,-0.40923889963779914,0.4289529445416327,0.543456788951283
4745,-1.4164921941180733,-0.7055465667631002,0.15946540835209885,-0.039096686606552945,0.7960699943344144
1064,0.16484963208273123,-1.5363974900787667,-0.41214562297245416,-0.597401409959396,0.4234043377164419
656,0.6354309982424832,0.26650795971179697,0.5015601277277908,-0.35566701694321534,0.7227336822813156
4098,-0.9742681600698861,-0.005826678349532297,-0.3915333029814862,0.4573402462948397,0.4552922077350458
2578,1.0198779618891687,-0.04559466853615365,-0.44187740804217146,0.2254965263801155,-0.4643670703929959
3843,0.26150939978468496,0.3542880386489355,1.674031460096772,-1.5263831028922794,-0.4997919788740983
1344,0.09687684804280651,0.16882914905876473,0.30152623832890724,-0.17260875094063108,0.5759057569623731
2466,0.5467028740289182,0.2981914557075024,-0.548358002179122,0.3928791204996311,-0.7536920588337636
3773,1.1076126377576216,3.534598610655106,1.0920241570522957,1.7986609033047614,-3.6076960507599694
333,-0.25458158558139543,0.20487016655656398,0.05384430988467078,0.0830361407528162,0.599480422754603
1907,0.9765928330596914,-0.30909307357784366,-0.23220593624524327,0.3278534468173498,0.4057136768706063
1136,-0.397802001369146,-0.42691721328457366,1.497499395991058,-1.1972608296662146,-1.2669260786499037
3079,0.8331788547487158,-1.2505716230960862,0.12433599368568979,-0.20218770995459004,1.1760971661383528
1301,-0.3094712411164193,-0.1485048719228091,0.5714048962881788,-0.4479519531796984,0.2544451199851059
1426,1.0383509165549476,-0.07349584459703991,0.10130123364177719,0.00967516278663705,0.26436685456652986
543,0.8298015625258588,-0.05709045435317604,0.40105249515076385,-0.2840420116050877,0.33536629519736144
2845,0.6428142723079106,-0.849538151633434,-0.061202831741389206,-0.08458182102696485,0.6493948811657475
2682,0.6322315946752582,0.2550210209570814,-0.5409614962003926,0.3718152002727922,-0.7307583689070374
3164,0.537924370786568,-0.6916613128078394,0.46410292751737675,0.24733295710687275,1.4540025247362303
790,1.2287727207917354,-0.041681006064367795,0.03557019487066589,0.4232549161089223,0.10646738464775213
1782,0.37780390448920786,0.023913662516938838,-0.11162825484443062,0.3264126803957835,0.015845728228016814
3844,0.13059405102322272,-0.17567711495927557,1.4559876579664526,-1.2176019045916242,-0.9482691018789244
4775,-1.5787043550791073,0.03451169775343259,-0.14904390856462985,0.3492981611540657,0.09203025175530269
2786,-0.03044790225206657,0.4654303092030379,-0.17735100833558642,0.5746443531135512,-0.11549548526248304
1543,0.6327364310697474,-0.13007888123556038,0.6335786192636911,-0.5029341860806569,0.2742114713729105
2633,0.5353580413568916,0.27640180102569983,-0.726682775562688,0.3407606272814975,-1.0807139560175305
930,-0.08067108069626977,0.03536623537967337,-0.9512320158855987,-0.21241700626696014,1.4446456309377758
349,0.25691989937485654,0.03536623537967337,0.08125548240567813,0.03827051241648645,0.38818912070880973
