,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH
3968,-1.2823508620516426,0.9643209213687157,0.729621440817594,-1.0569569661167462,0.7009340930451823
3242,0.687130178946693,-0.7799938567016057,0.8678090572179702,0.4155682146071791,1.6769475892484407
198,-0.5126469044454711,0.15940806579721284,0.1447118075995689,-0.2453271035495094,0.5254686000887413
2109,-1.2390011914925079,1.5324328037939456,-0.29187234361939907,-0.8844591504094884,-0.9891805256068193
189,-0.4897344431366192,0.138384089308925,0.21897462962596312,-0.3013015768300085,0.5044120256293834
3741,0.38620928171472807,-1.364142666203004,-3.329816793381104,-2.742221836046805,0.335500343636275
2541,0.8285233742191248,5.122518661891191,0.5841334603200761,3.868796682567173,-0.176670339215422
65,-1.0396335145490674,0.2645279482386519,-0.2860125601535176,0.1744814460542337,0.5254686000887413
721,1.4119998454980969,-0.02980772259737743,-0.07807665847961377,0.4543538124567291,-0.14834178261071415
858,1.0683129258653168,-0.40823929938655795,0.9913079787004632,0.832181507100098,-1.6223019947657729
952,0.9766630806299088,-1.6696778886838266,0.4120579668945882,1.30796452998434,-0.316794378285578
1535,1.2905146653811295,-0.1993368562552031,0.058430707648782595,-0.20601662403011434,0.10366741325773311
3628,-0.74471967392522,2.507910199969807,-3.7421701444006366,-2.686001436398882,-3.6408260677765836
1378,1.2773453773262384,-0.20188082519857822,0.06382233219672062,-0.2110964428405579,0.10239345655624245
3079,0.7599179673425248,-0.6028942434596338,-0.10844677790040329,0.07715265101881429,0.38352016803905636
174,-0.22624113808482116,0.15940806579721284,0.23382719403124197,-0.329288813470258,0.5254686000887413
3564,0.11103744893557949,-0.5856947943446905,-3.270371398305419,-2.6017103070687586,-0.43064382880402496
2625,0.2793636848910701,-0.6054652627266054,-1.875516033140627,-0.3841969677227978,-2.1053943441444725
4165,-0.49714683979478624,0.010449431230663664,1.7332429112062762,-1.744432205283856,-0.7323729589814534
4344,-1.8107128576726563,-1.8149546195680564,1.0861698695697066,-0.6374784776912189,2.1729203683271945
1247,-0.20330807073549384,-0.44727302277631414,1.4666167546118947,-1.5387588282615836,0.014110880622716097
937,0.7017135449236848,-2.195277300891022,0.48632078892098246,1.62981775134721,-0.14834178261071415
3266,0.42982590284514244,-2.3153773286614063,0.036234071722408986,-0.8570235184906968,1.365685482014966
3275,0.856483720497732,-1.252634416440771,-0.23688797824964472,-0.36440851956203607,0.514327917773727
3988,0.19655779197658935,-0.020288190814464372,2.392914996861585,-2.317703778593236,-1.0978756238396725
1534,1.0364536786571248,-0.3232423553452115,0.7549400400351429,-0.8573813260358112,0.06312639714328216
3790,0.2849565224929288,-1.057152895030371,-3.611058086649165,-2.964797657718317,-0.02952668743616954
1090,0.8621007740856487,-0.4292632758748458,-0.18204460931656571,0.1464942094139842,0.20961998319837155
1677,0.5601941606024678,0.08322691681800738,-0.3529360389804916,0.3616665688834563,-0.2905352871986386
2340,0.29736385199140064,-1.1564178257675144,0.2640180776238005,0.9320636728308687,-0.37084931312898656
4096,-0.5928599674242993,-0.05229270497067304,1.8501889716255426,-1.8396271423870452,-0.8512031120527597
818,-1.2573018969831613,-0.6815509937342995,1.837904149801357,1.4199134765453385,-2.4856215475994503
3686,0.3517531629919852,4.355955056924164,-0.9232431990379286,0.14504041312013882,-4.797447506587659
2978,0.8321989886347879,-1.3194071713224291,-0.13748691610072916,-0.35929824910453584,0.6933900786773846
3919,0.20481015763189048,-0.06852683914955754,2.9489583870220994,-2.789243749391936,-1.4415760541491291
4230,0.29474161344199645,0.1975423777198771,2.4985879154324406,-2.4606625600934913,-0.931209942063578
4565,-1.6853718554275328,-0.04743841282239589,-0.2238865884776174,0.3362372679265762,0.07875314538180364
3058,0.011945612093255287,-2.4739681976014642,-0.029718782668179837,-0.9808871684395832,1.363937719847853
1271,0.20196463002805062,-0.3679953194171015,1.1949108120805996,-1.2767723787859755,0.059694483853191566
469,-0.020028986305153162,-0.24004748748025553,-0.6424741058802099,0.4543538124567291,-0.0009457613952082747
2413,1.0424414594935172,2.420179851662081,0.6223757772465625,2.1370369640105547,0.5645025456783168
4806,-1.6395269127451237,0.71443397547648,-0.45939339059983625,0.8171646099753224,-0.3259975065206114
1653,2.224969308332699,-0.2774901496790964,-0.3842339659705499,0.12545383376788902,-0.07810309551232636
2144,-0.21638873369846112,-0.14979465033456113,1.4486185262406615,0.9207811983219706,-2.284982534244841
4646,-1.613660638313081,-0.19576873466451028,-0.27903983196880594,0.23194074602845205,0.008939519435761434
541,0.41530777856303486,-0.07185567557395306,0.6794041261896074,-0.7770845997142509,0.29384628103580346
3293,0.4922742975626493,-0.9969106410586166,-0.06199512120115459,-0.11992655568013152,0.6291202971876719
2250,-0.544624340164494,-4.958429484459667,1.2173623553171595,3.5798528079071463,0.2417818760198571
2792,1.1653582895815315,-0.3952694424116659,-1.367540285435605,-0.13797316679027932,-1.448087536563113
3826,-0.20865750846881237,0.5535822732843944,0.5014142713998216,-0.7655633252992697,0.40701267326668616
159,-1.0510897452034933,0.138384089308925,0.08530154997845354,-0.18935263026901034,0.46229887671066733
1925,1.1805703005691515,-0.4285582907553657,-0.5721956250264475,0.26172783662624133,0.2966705938710735
416,-0.6272092109897311,0.4116957836566666,-0.2860125601535176,0.18847506437435851,0.6728646213042473
2887,0.6242702932973879,-0.4255985790877528,1.3346030348652624,0.8400115748124657,2.105377887928361
1727,1.7035401862546815,-0.5863082510093827,-0.8195529205467494,0.5152745298297835,0.4870768245363142
4465,-1.7940626795431052,0.1943228226684877,-0.10436355138693942,0.5117442387190632,0.23088517289769261
656,0.6902573142692588,0.03326420686748599,0.21897462962596312,-0.329288813470258,0.3570160044138775
1019,0.27783301070992283,-3.793099514000895,-4.177384434336575,-2.932101821013466,-4.549165844616533
4106,-0.14775785009104275,1.0054720479967552,0.9777106475385726,-1.280728788399195,0.6108692272614344
1859,1.7713717029386904,0.3664025125834978,-0.05176068322241589,0.6545846547792865,-0.2924874538183001
3279,-0.3637695407423994,-2.585432610512194,-0.12636487666437296,-1.0919737689819697,1.2946157343437337
1736,1.9802947881090063,-0.02344005926918645,-0.020308296595009545,0.5032643944814994,-0.13578859012427466
333,-0.7875964401516952,0.15940806579721284,0.04074385676261697,-0.13337815698851124,0.5044120256293834
1917,2.319299972980695,0.09889878360313567,0.6386789231920623,1.13442330044091,-0.11339859294256263
1191,-0.2741614059346163,-0.4757525100895525,1.4218218237088582,-1.503569028003564,-0.024967780859312887
3084,0.5527825464161469,-0.9871675121980266,-0.09618822581971781,-0.14225140109059062,0.574259778682958
1244,-0.13155964238975418,-0.43446499487680657,0.8501830547746365,-0.9519807449333241,-0.05355095802730467
1432,0.9229248387335202,-0.28799382047812855,0.7172300305368156,-0.8267165935771371,0.09842958535915018
543,0.5642387770705729,0.11736011282063724,0.11500667878901119,-0.23133348522938468,0.42018572779195135
2298,0.8490959465931096,-0.5380126770886252,0.8354528450380321,0.8408192598900508,-1.3623528084690462
